timestamp,temp_slurry_k1,gas_flow_in1_k1,gas_flow_in2_k1,temp_offgas_k1,temp_out_water_k1,temp_zone_14_k1,temp_zone_5_k1,temp_zone_25_k1,gas_header_pressure_1,gas_header_pressure_2,fg_header_pressure,group_liquid_temp_g1,level_k1,target
2026-03-03 20:18:00,30.1,5054.26,5005.82,48.51,38.15,51.33,37.91,55.31,3.54,3.08,3.6,35.54,50.2,48.48
2026-03-03 20:24:00,30.55,5081.86,4998.24,48.48,38.44,51.33,38.21,55.38,3.54,3.09,3.6,35.14,50.09,48.4
2026-03-03 20:30:00,30.95,5194.6,4989.67,48.4,38.74,51.36,38.53,55.38,3.58,3.09,3.63,35.87,50.88,48.99
2026-03-03 20:36:00,31.28,5391.04,4945.25,48.99,38.95,51.17,38.78,55.31,3.63,3.09,3.68,36.49,51.26,49.71
2026-03-03 20:42:00,31.41,5393.77,4985.06,49.71,38.97,51.1,38.95,55.3,3.62,3.09,3.67,36.7,51.31,49.72
2026-03-03 20:48:00,31.18,5366.33,5082.11,49.72,38.89,51.2,39.0,55.34,3.6,3.11,3.65,36.33,49.27,49.21
2026-03-03 20:54:00,30.86,5326.59,5001.91,49.21,38.89,51.37,38.97,55.38,3.6,3.12,3.65,36.19,49.21,48.51
2026-03-03 21:00:00,30.43,5301.21,4961.36,48.51,38.76,51.38,38.71,55.38,3.61,3.14,3.65,36.21,51.33,48.42
2026-03-03 21:06:00,29.95,5863.83,4922.76,48.42,38.39,51.13,38.19,55.22,3.65,3.11,3.71,37.19,63.03,50.1
2026-03-03 21:12:00,29.32,6318.3,4994.37,50.1,37.78,50.27,37.5,54.79,3.69,3.1,3.76,39.91,74.84,51.81
2026-03-03 21:18:00,28.66,6370.11,5033.38,51.81,37.13,50.01,37.17,54.62,3.69,3.1,3.75,40.93,71.4,52.79
2026-03-03 21:24:00,28.33,6488.33,5074.19,52.79,36.76,50.06,37.21,54.65,3.69,3.11,3.76,41.1,63.42,53.3
2026-03-03 21:30:00,28.46,6639.13,5023.1,53.3,36.75,50.35,37.56,54.81,3.68,3.11,3.74,40.3,51.16,53.24
2026-03-03 21:36:00,29.01,6819.8,5007.07,53.24,37.05,50.82,38.15,55.05,3.68,3.12,3.74,38.38,42.88,50.63
2026-03-03 21:42:00,29.87,6946.27,4978.44,50.63,37.64,51.64,39.21,55.48,3.74,3.13,3.8,38.59,40.29,48.01
2026-03-03 21:48:00,30.9,6816.61,5010.71,48.01,38.47,52.85,40.48,55.81,3.74,3.14,3.8,38.64,36.56,46.46
2026-03-03 21:54:00,31.63,7090.97,5044.06,46.46,39.26,53.48,41.1,55.96,3.78,3.2,3.84,38.68,45.29,46.49
2026-03-03 22:00:00,31.62,6971.14,4997.08,46.49,39.61,53.86,40.89,56.1,3.77,3.35,3.83,38.44,51.9,47.04
2026-03-03 22:06:00,31.15,7172.32,5031.6,47.04,39.44,54.11,40.49,56.33,3.85,3.51,3.9,38.17,50.8,47.97
2026-03-03 22:12:00,30.61,7312.35,4961.8,47.97,39.01,54.34,40.22,56.61,3.86,3.51,3.91,37.11,49.46,47.79
2026-03-03 22:18:00,29.98,7050.28,4951.85,47.79,38.44,54.62,39.85,56.82,3.78,3.47,3.83,35.88,51.18,47.79
2026-03-03 22:24:00,29.29,7092.15,5002.2,47.79,37.73,54.48,39.08,56.92,3.77,3.37,3.82,35.43,49.33,47.99
2026-03-03 22:30:00,28.62,7393.59,4939.41,47.99,36.97,54.11,38.37,56.99,3.92,3.13,4.01,34.21,53.08,47.32
2026-03-03 22:36:00,28.06,5311.27,5007.03,47.32,36.55,54.34,38.27,56.75,3.97,3.14,4.03,33.23,48.79,45.21
2026-03-03 22:42:00,27.68,5227.76,4958.83,45.21,36.73,54.22,37.84,56.22,3.98,3.1,4.04,36.5,50.18,45.15
2026-03-03 22:48:00,28.17,5091.15,5009.73,45.15,37.21,53.45,37.58,55.84,3.92,3.09,3.97,39.59,52.19,45.98
2026-03-03 22:54:00,29.42,5037.37,4997.54,45.98,38.28,52.72,37.89,55.65,3.91,3.1,3.96,38.87,56.16,46.82
2026-03-03 23:00:00,30.99,5232.35,5021.43,46.82,39.56,52.07,38.46,55.55,4.0,3.1,4.06,36.59,59.95,47.94
2026-03-03 23:06:00,32.39,5236.55,5033.79,47.94,39.99,51.7,39.02,55.47,3.98,3.1,4.05,35.71,56.68,49.03
2026-03-03 23:12:00,32.79,5277.2,4944.61,49.03,40.06,51.38,39.23,55.41,3.98,3.03,4.04,37.0,53.82,50.13
2026-03-03 23:18:00,32.57,5318.97,5073.6,50.13,39.59,51.03,39.24,55.25,3.99,3.11,4.06,38.47,53.3,50.97
2026-03-03 23:24:00,32.26,5381.3,5040.96,50.97,39.3,50.75,39.19,55.09,4.02,3.14,4.08,38.59,53.21,51.46
2026-03-03 23:30:00,31.89,5217.12,5005.9,51.46,39.19,50.49,39.02,54.9,3.93,3.18,4.0,37.86,52.75,51.7
2026-03-03 23:36:00,31.27,5106.36,4890.09,51.7,39.01,50.42,38.64,54.78,3.86,3.09,3.93,37.76,48.6,51.54
2026-03-03 23:42:00,30.71,5168.01,4996.94,51.54,38.76,50.29,38.19,54.61,3.89,3.08,3.96,38.21,48.89,51.23
2026-03-03 23:48:00,30.23,4964.42,4984.24,51.23,38.39,50.23,37.77,54.54,3.82,3.06,3.9,38.62,48.1,50.57
2026-03-03 23:54:00,29.75,4898.26,5059.83,50.57,37.97,50.14,37.31,54.47,3.8,3.11,3.87,39.25,47.84,50.54
2026-03-04 00:00:00,29.3,4841.47,5041.39,50.54,37.46,49.9,36.76,54.31,3.8,3.22,3.85,39.32,47.49,50.61
2026-03-04 00:06:00,28.98,4806.41,4972.12,50.61,37.14,49.63,36.29,54.13,3.78,3.19,3.83,39.44,48.68,50.52
2026-03-04 00:12:00,29.22,4784.52,5022.79,50.52,37.48,49.37,36.22,53.94,3.77,3.2,3.83,39.96,52.12,50.7
2026-03-04 00:18:00,29.99,4786.23,5466.3,50.7,38.07,49.24,36.49,53.79,3.76,3.17,3.82,39.81,50.4,50.87
2026-03-04 00:24:00,30.9,4778.24,5489.47,50.87,38.46,49.27,36.98,53.73,3.76,3.14,3.81,39.69,49.77,50.69
2026-03-04 00:30:00,31.76,4707.56,5478.82,50.69,38.79,49.34,37.51,53.74,3.73,3.13,3.78,39.7,50.51,50.41
2026-03-04 00:36:00,32.33,4671.91,5499.27,50.41,38.89,49.49,37.91,53.74,3.71,3.12,3.76,38.19,50.74,50.13
2026-03-04 00:42:00,32.14,4701.02,5481.29,50.13,38.59,49.44,37.94,53.68,3.73,3.11,3.78,36.86,52.69,49.89
2026-03-04 00:48:00,31.23,4692.04,5482.12,49.89,38.07,49.28,37.58,53.56,3.74,3.1,3.78,37.2,55.32,49.67
2026-03-04 00:54:00,30.28,4673.99,5503.73,49.67,37.82,49.11,37.01,53.46,3.73,3.11,3.78,37.17,58.2,49.52
2026-03-04 01:00:00,29.46,4624.08,5476.83,49.52,37.35,48.96,36.29,53.33,3.74,3.1,3.79,37.48,60.43,49.41
2026-03-04 01:06:00,28.82,4671.71,5471.52,49.41,36.75,48.81,35.63,53.21,3.79,3.1,3.84,37.77,63.79,49.37
2026-03-04 01:12:00,28.49,4647.62,5513.75,49.37,36.35,48.65,35.26,53.11,3.77,3.11,3.82,37.68,64.43,49.42
2026-03-04 01:18:00,28.75,4650.11,5522.42,49.42,36.81,48.6,35.28,53.08,3.76,3.11,3.81,37.67,62.12,49.74
2026-03-04 01:24:00,29.57,4657.67,5589.7,49.74,37.52,48.53,35.65,53.03,3.76,3.16,3.81,38.39,59.71,50.15
2026-03-04 01:30:00,30.55,4796.67,5564.44,50.15,38.0,48.54,36.13,52.97,3.85,3.26,3.9,38.83,59.53,50.37
2026-03-04 01:36:00,31.52,4908.82,5504.05,50.37,38.16,48.54,36.73,52.98,3.9,3.28,3.96,39.02,61.81,50.54
2026-03-04 01:42:00,32.2,4939.63,5474.14,50.54,38.18,48.64,37.25,53.02,3.92,3.27,3.97,38.42,63.57,50.61
2026-03-04 01:48:00,32.03,4943.47,5509.92,50.61,37.92,48.77,37.42,53.09,3.91,3.3,3.97,38.88,64.62,50.85
2026-03-04 01:54:00,31.19,4767.65,5471.94,50.85,37.56,48.96,37.33,53.22,3.78,3.26,3.86,40.45,61.59,51.02
2026-03-04 02:00:00,30.33,4814.84,5410.41,51.02,37.51,49.08,36.93,53.3,3.83,3.19,3.93,41.52,62.67,51.19
2026-03-04 02:06:00,29.6,4886.84,5508.45,51.19,37.25,48.97,36.38,53.31,3.89,3.22,3.99,42.72,66.46,51.53
2026-03-04 02:12:00,28.96,4898.61,5485.68,51.53,36.76,48.77,35.82,53.31,3.91,3.22,4.02,42.65,69.06,51.82
2026-03-04 02:18:00,28.42,4877.86,5511.41,51.82,36.18,48.69,35.34,53.37,3.89,3.23,4.01,41.22,69.61,51.9
2026-03-04 02:24:00,28.17,4938.54,5528.94,51.9,35.91,48.52,35.06,53.36,3.93,3.25,4.04,40.75,71.65,52.1
2026-03-04 02:30:00,28.5,4923.8,5518.06,52.1,36.3,48.48,35.11,53.4,3.92,3.24,4.03,40.97,70.58,52.43
2026-03-04 02:36:00,29.36,5010.18,5552.58,52.43,37.13,48.43,35.53,53.36,3.95,3.27,4.05,41.11,67.61,52.94
2026-03-04 02:42:00,30.39,5080.44,5532.05,52.94,37.66,48.42,36.12,53.36,3.96,3.29,4.06,40.56,60.43,53.47
2026-03-04 02:48:00,31.38,5114.2,5502.81,53.47,37.91,48.52,36.79,53.4,3.95,3.28,4.05,40.6,50.48,53.4
2026-03-04 02:54:00,32.07,5122.24,5459.65,53.4,38.0,48.68,37.31,53.46,3.96,3.27,4.06,40.84,46.62,52.39
2026-03-04 03:00:00,31.9,5107.47,5474.93,52.39,37.79,48.89,37.56,53.47,3.94,3.27,4.05,40.97,45.18,51.23
2026-03-04 03:06:00,31.06,5072.11,5500.89,51.23,37.53,49.18,37.52,53.57,3.93,3.27,4.03,41.12,44.42,50.82
2026-03-04 03:12:00,30.2,5026.61,5537.43,50.82,37.5,49.17,37.08,53.49,3.91,3.31,4.02,41.27,47.24,50.83
2026-03-04 03:18:00,29.34,4866.09,5550.01,50.83,37.21,49.06,36.37,53.48,3.81,3.33,3.95,41.44,47.68,50.99
2026-03-04 03:24:00,28.64,5043.22,5515.12,50.99,36.55,48.73,35.56,53.29,3.93,3.35,4.04,41.97,48.98,51.72
2026-03-04 03:30:00,28.15,5114.0,5485.5,51.72,35.98,48.23,34.97,53.05,3.98,3.36,4.08,42.15,48.47,51.9
2026-03-04 03:36:00,28.41,5123.82,5477.93,51.9,36.43,47.92,35.06,52.83,3.98,3.35,4.08,42.09,48.82,52.01
2026-03-04 03:42:00,29.49,5117.19,5469.77,52.01,37.19,47.71,35.51,52.61,3.97,3.35,4.08,41.87,45.29,52.08
2026-03-04 03:48:00,30.67,5113.61,5462.23,52.08,37.57,47.58,36.09,52.45,3.96,3.31,4.07,42.22,42.25,51.77
2026-03-04 03:54:00,31.77,5094.93,5484.19,51.77,37.98,47.52,36.71,52.29,3.96,3.29,4.07,42.56,44.6,51.75
2026-03-04 04:00:00,32.53,5085.28,5494.36,51.75,38.54,47.42,37.21,52.07,3.97,3.28,4.08,42.55,45.36,51.72
2026-03-04 04:06:00,32.99,5035.45,5479.99,51.72,38.52,47.3,37.59,51.93,3.96,3.25,4.06,42.44,48.77,51.8
2026-03-04 04:12:00,33.21,4989.32,5498.09,51.8,38.12,47.24,37.75,51.75,3.94,3.25,4.04,42.3,51.74,51.97
2026-03-04 04:18:00,32.86,4961.2,5497.68,51.97,38.0,47.15,37.67,51.61,3.92,3.25,4.03,42.23,52.74,52.33
2026-03-04 04:24:00,31.68,5106.13,5614.23,52.33,37.73,46.94,37.23,51.35,3.98,3.31,4.07,42.32,50.61,52.96
2026-03-04 04:30:00,30.44,5310.02,5548.44,52.96,37.48,46.51,36.54,51.05,4.04,3.35,4.13,42.56,45.51,52.94
2026-03-04 04:36:00,29.4,5339.21,5484.35,52.94,36.86,46.19,35.73,50.79,4.02,3.33,4.12,42.57,37.86,51.29
2026-03-04 04:42:00,28.72,5275.71,5461.5,51.29,36.3,45.96,35.1,50.51,4.01,3.35,4.11,43.53,45.64,51.03
2026-03-04 04:48:00,28.82,5235.03,5469.61,51.03,36.67,45.74,34.97,50.27,4.01,3.36,4.11,44.7,46.4,51.43
2026-03-04 04:54:00,29.59,5260.5,5499.79,51.43,37.16,45.47,35.17,50.07,4.02,3.35,4.12,44.32,47.19,51.5
2026-03-04 05:00:00,30.59,5210.77,5775.84,51.5,37.33,45.35,35.56,50.01,4.01,3.32,4.11,43.98,51.1,51.39
2026-03-04 05:06:00,31.84,5255.1,6030.33,51.39,37.49,46.16,36.59,50.58,3.97,3.3,4.08,43.18,42.88,49.27
2026-03-04 05:12:00,32.96,5224.09,5969.06,49.27,38.13,47.78,38.12,51.67,3.95,3.28,4.06,43.36,44.12,48.23
2026-03-04 05:18:00,33.66,5190.18,5991.65,48.23,38.53,49.21,39.16,52.46,3.94,3.27,4.05,43.52,46.15,47.91
2026-03-04 05:24:00,33.25,5220.94,6025.64,47.91,38.93,50.37,39.64,53.06,3.93,3.27,4.04,43.6,44.5,47.67
2026-03-04 05:30:00,31.38,5211.16,6023.88,47.67,39.01,51.33,39.42,53.56,3.94,3.28,4.04,43.46,45.51,47.34
2026-03-04 05:36:00,29.27,5202.88,6038.08,47.34,38.17,52.14,38.38,53.92,3.92,3.29,4.03,43.22,44.7,46.95
2026-03-04 05:42:00,28.35,5216.58,6018.55,46.95,37.1,52.83,37.71,54.12,3.91,3.29,4.02,43.57,45.09,46.8
2026-03-04 05:48:00,28.06,5259.67,6019.63,46.8,36.45,53.33,37.55,54.25,3.92,3.29,4.02,43.66,44.72,46.69
2026-03-04 05:54:00,28.1,5287.67,6007.6,46.69,36.26,53.69,37.73,54.25,3.92,3.29,4.03,43.7,43.25,46.56
2026-03-04 06:00:00,28.32,5302.3,6012.59,46.56,36.43,53.88,37.96,54.24,3.92,3.31,4.03,43.58,43.88,46.5
2026-03-04 06:06:00,29.13,5256.65,5945.37,46.5,37.38,53.93,38.6,54.32,3.92,3.3,4.02,43.63,46.47,46.63
2026-03-04 06:12:00,30.6,5225.46,5997.54,46.63,38.78,53.95,39.46,54.37,3.9,3.32,4.02,43.85,45.76,46.83
2026-03-04 06:18:00,31.81,5209.19,5971.54,46.83,39.76,54.21,40.16,54.46,3.9,3.3,4.01,44.21,44.63,46.81
2026-03-04 06:24:00,32.16,5198.35,5993.75,46.81,39.81,54.63,40.76,54.5,3.89,3.29,4.01,44.11,44.75,46.65
2026-03-04 06:30:00,31.91,5172.45,5988.53,46.65,39.99,55.02,41.05,54.5,3.87,3.28,4.0,43.93,44.43,46.18
2026-03-04 06:36:00,30.96,5018.52,5979.48,46.18,39.95,55.41,40.87,54.32,3.65,3.26,4.36,43.4,43.59,45.55
2026-03-04 06:42:00,30.24,5079.33,5976.25,45.55,39.58,55.53,40.26,54.23,3.71,3.25,4.44,42.53,46.32,45.35
2026-03-04 06:48:00,29.83,5076.28,5950.1,45.35,38.96,55.39,39.55,54.22,3.72,3.23,4.48,42.04,45.72,45.09
2026-03-04 06:54:00,29.68,5057.0,5955.65,45.09,38.48,55.26,39.17,54.21,3.72,3.2,4.47,41.4,45.06,44.61
2026-03-04 07:00:00,29.88,5113.29,6092.19,44.61,38.37,55.14,39.4,53.92,3.73,3.21,4.46,40.81,42.92,44.16
2026-03-04 07:06:00,30.22,5119.38,6079.39,44.16,38.55,55.08,39.66,53.6,3.71,3.22,4.47,40.95,42.72,44.18
2026-03-04 07:12:00,30.35,5091.01,6030.52,44.18,38.67,54.75,39.36,53.6,3.69,3.25,4.48,40.86,43.5,44.37
2026-03-04 07:18:00,30.37,5045.67,5927.21,44.37,38.57,54.35,38.99,53.79,3.69,3.23,4.48,40.65,45.92,44.69
2026-03-04 07:24:00,30.5,5037.09,5972.24,44.69,38.6,53.97,38.71,53.99,3.69,3.23,4.49,40.74,45.96,45.28
2026-03-04 07:30:00,30.84,5017.96,6001.19,45.28,38.86,53.65,38.68,54.21,3.67,3.23,4.46,40.53,45.68,45.68
2026-03-04 07:36:00,31.28,4981.19,6004.23,45.68,39.2,53.41,38.81,54.35,3.65,3.24,4.44,39.93,48.54,45.85
2026-03-04 07:42:00,31.75,4937.96,5995.58,45.85,39.48,53.31,39.05,54.47,3.65,3.24,4.42,39.26,50.36,46.01
2026-03-04 07:48:00,32.22,4942.91,5930.66,46.01,39.72,53.29,39.4,54.55,3.65,3.19,4.41,39.18,50.18,46.07
2026-03-04 07:54:00,32.65,4923.04,5899.53,46.07,39.99,53.36,39.81,54.57,3.65,3.14,4.4,39.23,48.41,49.41
2026-03-04 08:00:00,30.52,5013.86,5674.38,49.41,37.9,50.13,37.43,53.22,3.65,3.14,4.4,39.14,50.96,46.06
2026-03-04 08:06:00,32.45,4845.42,5859.42,46.06,39.87,53.09,39.56,54.76,3.66,3.19,4.41,38.92,53.66,46.38
2026-03-04 08:12:00,31.62,4845.76,5879.25,46.38,39.48,53.1,39.12,54.78,3.67,3.2,4.39,39.46,49.51,46.83
2026-03-04 08:18:00,30.41,4900.6,5964.2,46.83,38.85,53.07,38.42,54.75,3.66,3.2,4.37,40.01,44.0,46.58
2026-03-04 08:24:00,29.53,4871.61,6077.09,46.58,38.12,53.07,37.81,54.68,3.62,3.23,4.33,39.63,44.5,45.75
2026-03-04 08:30:00,29.19,4792.15,6245.83,45.75,37.58,53.18,37.47,54.61,3.59,3.32,4.2,39.82,43.95,45.19
2026-03-04 08:36:00,29.08,4498.49,6293.16,45.19,37.32,53.36,37.29,54.44,3.54,3.41,3.83,40.33,44.0,44.76
2026-03-04 08:42:00,29.32,4545.61,5924.47,44.76,37.35,53.1,37.0,54.31,3.55,3.16,3.82,40.62,41.63,45.41
2026-03-04 08:48:00,29.82,4610.83,5916.3,45.41,37.45,52.75,36.81,54.14,3.56,3.13,3.89,40.77,39.64,45.43
2026-03-04 08:54:00,30.24,4543.57,5925.01,45.43,37.49,52.6,36.86,53.97,3.56,3.17,3.85,41.59,40.59,45.69
2026-03-04 09:00:00,30.58,4500.95,5788.86,45.69,37.53,52.55,36.95,53.9,3.56,3.15,3.85,42.38,39.82,45.83
2026-03-04 09:06:00,30.8,3476.16,5968.45,45.83,37.63,52.48,36.98,53.85,3.55,3.14,3.8,42.39,40.48,46.11
2026-03-04 09:12:00,31.03,3374.79,6152.99,46.11,37.76,52.33,37.11,53.92,3.51,3.21,3.81,42.48,49.21,47.0
2026-03-04 09:18:00,31.86,5687.97,6629.14,47.0,37.8,52.07,37.71,54.31,3.48,3.3,3.79,41.87,54.44,47.96
2026-03-04 09:24:00,32.97,7056.43,5966.43,47.96,37.99,52.53,39.0,54.65,3.46,3.17,3.77,42.16,48.43,48.33
2026-03-04 09:30:00,33.11,6415.77,6061.72,48.33,38.28,53.35,39.95,54.99,3.49,3.18,3.79,41.11,36.39,45.45
2026-03-04 09:36:00,31.72,5342.5,6021.45,45.45,38.31,54.53,39.79,55.1,3.54,3.26,4.04,40.3,39.38,44.98
2026-03-04 09:42:00,30.15,5198.71,5975.79,44.98,37.34,54.8,38.42,55.08,3.53,3.36,3.94,40.48,39.02,44.95
2026-03-04 09:48:00,28.95,5098.28,5937.26,44.95,36.02,54.83,37.04,54.94,3.51,3.31,3.9,41.68,40.14,45.62
2026-03-04 09:54:00,28.26,4933.27,5989.31,45.62,35.11,54.69,36.06,54.92,3.49,3.3,3.89,43.88,41.36,46.58
2026-03-04 10:00:00,27.9,4772.54,5993.49,46.58,34.65,54.4,35.35,55.01,3.47,3.29,3.88,44.9,39.92,47.34
2026-03-04 10:06:00,28.04,5212.59,5955.96,47.34,34.6,54.17,35.28,55.22,3.57,3.22,3.88,44.52,41.97,47.93
2026-03-04 10:12:00,28.96,5933.13,5997.33,47.93,35.04,53.92,36.26,55.44,3.71,3.19,3.94,42.43,40.2,47.2
2026-03-04 10:18:00,30.25,5882.52,6015.55,47.2,35.81,54.23,37.95,55.45,3.71,3.22,3.91,42.49,40.09,46.59
2026-03-04 10:24:00,31.43,5886.33,6003.02,46.59,36.91,54.73,39.3,55.31,3.71,3.22,3.9,43.03,40.05,46.21
2026-03-04 10:30:00,32.11,5886.61,5983.18,46.21,37.89,55.1,40.09,55.22,3.71,3.2,3.89,42.44,39.06,46.0
2026-03-04 10:36:00,31.87,5783.16,5992.0,46.0,38.45,55.36,40.19,55.15,3.68,3.19,3.88,42.57,37.86,45.73
2026-03-04 10:42:00,31.21,5712.49,6008.74,45.73,38.49,55.54,39.86,55.09,3.68,3.2,3.9,43.33,40.72,46.35
2026-03-04 10:48:00,30.64,5872.14,5779.75,46.35,38.04,55.5,39.22,55.37,3.68,3.06,3.9,43.64,39.9,46.89
2026-03-04 10:54:00,30.18,6021.79,5797.15,46.89,37.39,55.34,38.71,55.63,3.71,2.92,3.95,43.87,39.37,47.18
2026-03-04 11:00:00,29.82,5812.59,5990.87,47.18,36.91,55.19,38.43,55.9,3.68,2.97,3.91,44.74,42.34,47.91
2026-03-04 11:06:00,29.41,5985.71,6568.85,47.91,36.44,54.39,37.58,56.51,3.76,3.29,3.97,43.95,57.15,48.92
2026-03-04 11:12:00,28.98,6274.9,5466.3,48.92,35.97,53.29,36.67,56.88,3.78,3.48,3.97,42.52,67.52,51.1
2026-03-04 11:18:00,29.04,6368.31,6081.69,51.1,35.63,52.5,36.42,56.87,3.72,3.45,3.91,43.5,65.28,52.47
2026-03-04 11:24:00,29.69,5743.18,5740.34,52.47,35.99,52.71,37.03,57.01,3.61,3.19,3.8,44.19,50.17,51.75
2026-03-04 11:30:00,30.63,5384.12,5241.28,51.75,36.9,53.5,37.96,57.21,3.65,3.08,3.88,44.51,47.71,50.56
2026-03-04 11:36:00,31.58,5152.77,5025.04,50.56,37.81,53.84,38.66,57.29,3.63,3.03,3.88,44.24,48.07,50.08
2026-03-04 11:42:00,32.41,5348.55,5650.51,50.08,38.55,53.96,39.2,57.34,3.62,2.98,3.89,43.97,48.09,50.62
2026-03-04 11:48:00,32.75,5672.62,6682.2,50.62,38.87,54.06,39.58,57.45,3.71,3.32,3.96,44.27,48.67,51.17
2026-03-04 11:54:00,32.21,5692.46,6869.53,51.17,38.81,54.17,39.58,57.7,3.69,3.3,3.89,42.83,46.75,50.82
2026-03-04 12:00:00,31.71,5832.5,6682.81,50.82,38.86,54.44,39.4,57.95,3.69,3.24,3.88,44.12,48.2,51.12
2026-03-04 12:06:00,31.34,5955.77,6615.36,51.12,38.51,54.61,39.15,58.11,3.7,3.25,3.9,44.09,48.3,51.21
2026-03-04 12:12:00,30.98,5936.44,6616.79,51.21,38.06,54.95,39.01,58.37,3.7,3.25,3.9,43.82,47.41,50.79
2026-03-04 12:18:00,30.61,5991.93,6611.75,50.79,37.68,55.46,38.99,58.61,3.7,3.24,3.9,44.38,47.22,50.43
2026-03-04 12:24:00,30.24,6235.19,6666.39,50.43,37.3,55.98,38.93,58.79,3.71,3.24,3.91,42.97,44.67,49.81
2026-03-04 12:30:00,29.84,6303.35,6330.11,49.81,36.97,56.43,38.91,58.89,3.68,3.21,3.89,39.84,36.96,47.24
2026-03-04 12:36:00,29.52,6244.37,6285.4,47.24,36.7,56.83,38.88,58.75,3.68,3.19,3.89,38.92,40.46,46.26
2026-03-04 12:42:00,29.15,6340.92,6296.86,46.26,36.4,56.71,38.42,58.52,3.7,3.19,3.9,38.97,41.43,46.81
2026-03-04 12:48:00,28.7,6456.25,6317.13,46.81,35.73,56.2,37.74,58.3,3.71,3.2,3.91,37.98,40.25,46.8
2026-03-04 12:54:00,28.85,6167.54,6239.0,46.8,35.7,55.74,37.7,58.12,3.68,3.19,3.9,37.54,39.85,46.45
2026-03-04 13:00:00,29.36,6087.71,6207.72,46.45,35.99,55.35,37.88,57.93,3.69,3.2,3.9,37.07,41.22,46.29
2026-03-04 13:06:00,29.87,6035.92,6200.54,46.29,36.26,54.95,38.01,57.84,3.7,3.2,3.91,36.59,45.08,46.51
2026-03-04 13:12:00,30.43,5959.4,6173.94,46.51,36.65,54.52,38.21,57.76,3.69,3.19,3.9,36.25,47.98,46.6
2026-03-04 13:18:00,30.96,5740.17,6124.3,46.6,37.15,54.26,38.6,57.67,3.68,3.2,3.9,37.56,51.16,47.08
2026-03-04 13:24:00,31.47,5479.52,6048.46,47.08,37.76,54.09,38.95,57.57,3.68,3.2,3.9,40.99,54.85,47.99
2026-03-04 13:30:00,31.98,5184.07,5949.48,47.99,38.44,53.98,39.22,57.54,3.67,3.18,3.89,43.23,56.77,49.03
2026-03-04 13:36:00,32.44,5021.12,5881.02,49.03,39.03,53.96,39.38,57.56,3.67,3.16,3.89,45.31,54.53,50.33
2026-03-04 13:42:00,32.89,5183.07,5948.81,50.33,39.51,53.83,39.68,57.63,3.68,3.19,3.9,47.13,51.02,51.98
2026-03-04 13:48:00,33.43,5469.5,6034.76,51.98,39.96,53.98,40.37,57.83,3.68,3.2,3.91,46.85,40.94,52.95
2026-03-04 13:54:00,33.28,5699.79,6123.88,52.95,40.05,54.43,40.78,58.18,3.66,3.2,3.9,47.05,32.58,50.54
2026-03-04 14:00:00,32.61,5628.38,6127.81,50.54,40.1,55.26,41.12,58.64,3.65,3.21,3.9,43.07,34.27,47.89
2026-03-04 14:06:00,32.07,5794.91,6204.74,47.89,40.04,56.24,41.23,58.89,3.65,3.22,3.9,40.56,35.59,46.16
2026-03-04 14:12:00,31.36,5835.43,6196.37,46.16,39.42,56.85,40.9,58.66,3.64,3.19,3.89,38.12,35.24,44.59
2026-03-04 14:18:00,30.52,6162.78,6187.03,44.59,38.38,56.97,40.1,58.22,3.73,3.22,3.93,38.81,39.19,45.59
2026-03-04 14:24:00,29.68,6299.71,6224.51,45.59,37.21,56.52,39.03,57.94,3.72,3.22,3.89,40.02,35.57,46.0
2026-03-04 14:30:00,28.96,6311.26,6219.03,46.0,36.28,56.08,38.25,57.62,3.7,3.2,3.88,39.61,34.53,45.56
2026-03-04 14:36:00,28.62,6488.63,6181.44,45.56,35.71,55.67,37.82,57.42,3.7,3.19,3.89,38.81,36.27,45.63
2026-03-04 14:42:00,29.05,6519.52,6198.53,45.63,35.86,55.18,37.87,57.27,3.72,3.2,3.91,37.69,38.78,45.8
2026-03-04 14:48:00,29.62,6550.48,6183.58,45.8,36.14,54.77,38.15,57.19,3.73,3.2,3.91,37.83,41.23,45.96
2026-03-04 14:54:00,30.21,6526.06,6168.8,45.96,36.57,54.47,38.55,57.15,3.73,3.2,3.91,37.75,44.91,46.29
2026-03-04 15:00:00,30.8,6497.25,6186.37,46.29,37.1,54.31,38.98,57.12,3.73,3.21,3.9,37.91,45.72,47.02
2026-03-04 15:06:00,31.4,6505.99,6172.13,47.02,37.68,54.14,39.47,57.09,3.74,3.21,3.9,38.24,45.87,47.4
2026-03-04 15:12:00,31.91,6495.22,6162.35,47.4,38.23,54.05,39.93,57.11,3.74,3.21,3.9,37.71,48.44,47.54
2026-03-04 15:18:00,32.33,6398.22,6152.18,47.54,38.92,54.11,40.38,57.24,3.72,3.2,3.89,37.15,50.53,47.87
2026-03-04 15:24:00,32.91,6377.68,6174.47,47.87,39.69,54.2,40.85,57.38,3.71,3.21,3.88,37.42,51.06,48.45
2026-03-04 15:30:00,32.98,6403.6,6132.83,48.45,39.85,54.29,41.05,57.52,3.71,3.18,3.89,37.37,48.95,48.87
2026-03-04 15:36:00,32.66,6519.42,6178.27,48.87,39.93,54.44,41.12,57.68,3.73,3.21,3.92,37.52,46.23,49.07
2026-03-04 15:42:00,32.14,6659.96,6228.27,49.07,39.85,54.67,40.97,57.83,3.73,3.21,3.92,37.48,41.67,48.84
